Date,SPY,QQQ,IWM,TLT,LQD,GLD,SLV,USO,AAPL,MSFT,NVDA,TSLA,ARKK,COIN,XLE,CAT,LMT,XLF,JPM,VNQ,JNJ,PG,WMT,DIS,AMD
2021-05-06,6.326281006322488e-05,5.638905655213557e-05,7.291432352005924e-07,2.706127993462332e-06,3.6116924010332557e-06,0.00027363785449402374,0.0010266405851511089,3.1512248163409926e-05,0.00016183266473805303,0.0001726603384381174,1.9811840320230426e-05,0.00012300168858398272,0.0008525528257752159,0.003761364080361905,2.6393988903892154e-05,1.16333519665847e-05,6.2880074482907564e-06,0.0002173831436108658,0.00039698179495970286,3.106609942250202e-05,1.6018283155062563e-05,0.00015648689316930664,5.0622343499990615e-05,2.3757590619605513e-06,5.937975405781075e-07
2021-05-07,5.258832477439255e-05,6.531066465071238e-05,0.00015627139803206066,2.444068616025418e-05,1.4407481391847947e-07,8.022045702664293e-05,1.5475217847285194e-05,2.0273222008296505e-07,2.8228749855009935e-05,0.00011821101992743134,0.0003889179442030701,0.0001747603218858084,0.00016020638818719507,0.0007113051780189623,0.00031268533299273906,0.0002689636627946669,5.952520484447211e-05,2.8170102208610786e-05,1.1676359305098979e-05,0.00017129272941294028,2.0437756150167085e-05,5.4461546804617666e-09,3.653476748397807e-05,0.0002768369599623891,0.00013788147522560926
2021-05-10,9.903447206136241e-05,0.0006542746003894574,0.0006631318331373468,0.00010360552989197007,2.919962631201004e-05,9.156203180622282e-06,2.2302166315329128e-05,1.2649857080889912e-06,0.0006834657647852646,0.00044673208936053544,0.0014132369460293122,0.004437423253170936,0.002887241320896555,0.011426577145293422,1.3897794675859046e-07,4.488480277741701e-05,5.1089303137383534e-05,6.306856246903223e-07,1.5357111854336352e-08,9.272148780564659e-08,0.00010919053678449906,0.0003412944290031778,1.9469671906965812e-05,8.559244313356808e-06,0.0013277378147292188
2021-05-11,8.036923772609347e-05,1.910710127773984e-06,1.0188836191310595e-05,3.221564790499594e-05,1.346663803024709e-05,3.03752080617531e-08,0.00015735827755381394,7.62086491141266e-05,5.532212730818661e-05,1.4827136124692737e-05,8.03783997681712e-06,0.0003610635572543641,0.0004150150374149084,0.0010256324521205464,0.000679040944589891,0.00018871018803282634,0.00018563216319194702,0.0003206770627003924,0.0002810044200704011,0.00016079996376860932,6.719208891840214e-05,2.4516693646473143e-05,8.20758086727072e-05,0.00020658810553313516,0.00012085678153693731
2021-05-12,0.00046113799456441056,0.0006877010037169281,0.001089690362666793,0.000111579542028966,2.9732703634787845e-05,9.966994106668924e-05,0.0005222884679477514,6.037441766702038e-05,0.0006378038333510724,0.0008881947782755826,0.0015241160775028256,0.002048199361363065,0.0014463022968236089,0.0043735475257787,2.2765058233177106e-05,6.903255267163094e-05,0.0003511684532702611,0.00010611642968730392,4.7594102009823676e-05,0.0006575290598476209,1.6275911608466017e-05,0.00011323440914024644,0.0006869334936637551,0.00045161417780840995,0.0008362891478038666
2021-05-13,0.00014258414554069925,5.931598054213937e-05,0.000332770443198244,2.3941303194500668e-06,1.4186523639606412e-05,1.680112762238424e-05,7.762126465384217e-06,0.0010034551791603895,0.00031545647081915204,0.00027960461821488735,4.624775409212242e-05,0.0009821445970304263,0.0007066862661355838,0.004555287095724282,0.00015032677746393828,0.00013273389179302973,0.00034635775355148845,0.0002543494562029727,0.0006450113012664312,0.0001664965343326228,0.00010834810132573376,0.0002545903928303638,0.0002814986202957509,7.5699780269370625e-06,0.00044037190269473136
2021-05-14,0.00023221470418571997,0.00047684075664600537,0.0005823787349474081,8.663961942085611e-05,2.9512470725840114e-05,8.234770474749088e-05,0.00014049672403975276,0.00041351371338294745,0.00038613576909042916,0.0004346528919507593,0.0017147382385545216,0.0009662681316934518,0.0022477590842650158,0.0006612349506888624,0.0009339773455674445,8.023139974691732e-05,5.9789836647068275e-05,0.00024643332688763236,0.0002378518229699078,0.00013953473671080369,2.3376743521971022e-06,4.42477399688074e-06,8.49454802213467e-05,0.0006949651103094065,0.0004126948565699244
2021-05-17,6.491128291527187e-06,3.7025091701310884e-05,1.8405555490521537e-06,4.485524748607174e-06,1.3126979237810524e-06,0.0001339136358255319,0.0007991432440336088,0.00022784795303264785,8.651988356462102e-05,0.00014497773656614853,2.9769818530068424e-05,0.0004899204094129646,9.279637775299857e-05,0.001599728405936729,0.0005252156386801716,0.00011052573541345067,7.560060894047487e-07,3.4078346446697884e-06,1.6128249630380493e-05,1.0599798461744013e-06,9.962659797295734e-07,4.125363390594669e-06,2.048437815292336e-05,0.00044355557999774557,6.466468571905078e-07
2021-05-18,7.487509518729054e-05,4.5883145187735126e-05,5.806042973436133e-05,6.563979907452507e-06,1.082299640981195e-05,3.7802294079225488e-06,2.336321384638202e-06,0.00014862539193243626,0.00012790637924044377,7.399266717364511e-05,0.00011294225395977842,3.244762731729883e-06,0.00020232718509582523,0.0014388738231707306,0.0005512301332709635,0.0004827963596646589,0.00010042652179583926,0.00019780521689759142,0.00020132571585934235,4.227653235022215e-08,1.2398186909683533e-07,0.00010588113033625955,0.00046272353909854603,5.544478017124174e-06,7.935938907323616e-06
2021-05-19,6.8919530066719345e-06,1.3171215229993597e-06,5.966288108843905e-05,5.8644713563381375e-06,3.1131406522922268e-06,4.697484351976639e-07,0.00026216685553502844,0.001020811959351525,1.6439864261025218e-06,6.104858308474057e-06,1.2680715724397216e-05,0.0006376919277541062,0.0003069737893478326,0.0037518589970841356,0.0006346879996311657,0.0001191732785018389,1.890398618419528e-05,3.8009650863972976e-05,5.87837182370678e-05,1.0204642640523882e-05,4.724170890759257e-06,4.209231197160024e-06,4.985248025650716e-09,5.852462404687983e-06,0.0005646167457216051
